,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
156,3188,"USER USER USER Aduhhh bencong USER, nyerang apa cong ? Gak kebalik? Rumpi deh lonte lanang ini.. dapur apa cong? Yg jelas dong.. jd banci jangan separo2.. kalah sama anaknya duda yg jd designer di LN lo.. \xf0\x9f\x98\x82\xf0\x9f\xa4\xaa\xf0\x9f\x99\x8b\x",1,1,1,0,0,0,0,1,0
157,7095,USER Wah berarti bapak mendukung orang2 yang buang sampah sembarangan nih dari pada orang yang memproteksi lautan rakyat Indonesia? Bapak ijazah nya beli?',1,0,1,0,0,0,0,0,1
158,8167,tahun lalu USER dilaporkan pospera yg mengaku sbg pendukung USER. sekarang USER dilaporkan repdem organisasi sayap PDIP.,1,0,1,0,0,0,0,0,1
159,87,USER eh kasar kau kampang',1,1,1,0,0,0,0,0,1
160,9147,Melepaskan orang yang kamu cintai jauh lebih sulit dibanding menerima cinta yang baru yang asing bagi hatimu.',0,0,0,0,0,0,0,0,0
161,8488,USER Selamat berenang di kolam cebong.',1,1,1,0,0,0,0,0,1
162,7618,"mau merindukan Suharto ya monggo aja sih\n\ntapi kalian yakin bisa nyebarin hoax sama bisa nyerang presiden kayak sekarang?\n\nblom nyebar hoax ama nyerang presiden, kalian udah hilang duluan wkwkwk'",0,0,0,0,0,0,0,0,0
163,7521,USER Boleh. Kampus gue ada foreigner pake rok sebawah pantat dikit aja ada wkwkw. Balik lagi sih tergantung ada beberapa dosen yg nentuin pakaian',0,0,0,0,0,0,0,0,0
164,1638,"Agar kelak dapat mengungkap dengan jujur, siapa sebenarnya Muhammad dan siapa yg bicara di Quran, betul Pak Lukman?",0,0,0,0,0,0,0,0,0
165,9189,Gak usah ngomong lah Joko. Beras saja import. URL,1,0,1,0,0,0,0,0,1
166,9450,"USER Kamu kok pinter sih?\xf0\x9f\x98\x80\xf0\x9f\x91\x8d\n\nTIDAK PUNYA empati korban bom, sepertinya bukan ATAU tapi BODOH &amp; TERCEMAR.'",1,1,1,0,0,0,0,0,1
167,10677,USER Tenang aja dan jangan panik serta khawatir.\n\nPak jok sudah nyiapin ribuan lapangan kerja kok\n\nRibuan untuk TKA RRC\n\nJadi selamat ber antri ria ya\n\nKikikikiki',1,0,1,0,0,1,0,0,0
168,5079,"Allah SWT minta di-sembah2 PSIKOPAT, apalagi mengharapkan Teror & Horor seperti terjadi di Brussels, GILA Pak Lukman",1,1,0,1,1,0,0,0,0
169,741,bagus....nanti dipakai untuk petisi lengserkan Jokowi ya KembalikanAhokKeCipinang,1,0,1,0,0,0,0,0,1
170,1799,"Ulama adalah mereka yg memiliki kedalaman ilmu, yg melihat dan menyikapi masyarakatnya dengan kasih sayang.; ; Mari muliakan mereka..",0,0,0,0,0,0,0,0,0
171,13120,"USER hai rl ku kristen, boleh nih //'",0,0,0,0,0,0,0,0,0
172,12752,Orang kok munafik ..smpe kpan jg kaya gtu',1,0,1,0,0,0,0,0,1
173,10874,"USER USER Iki apik biyat, senng aku nyawang poto iki. Presiden Jancuk dan semoga yang disamping berkenan jadi Wakil Presidennya. Minimal penasihat Presiden Jancukers. Heuheuheu \xf0\x9f\x98\x82'",1,1,1,0,0,0,0,0,1
174,13095,kekuasaan menampakan wujud asli tuannya... Jokowi diktator,1,0,1,0,0,0,0,0,1
175,2734,USER ITU SUKUN BANGSAD!',1,1,1,0,0,0,0,0,1
176,9947,"Pasti pernah ada\n\n""eh karcis parkir sama lu kan?""\n""engga, kan tadi lu yg pegang""\n""ah tai seriusan lu""\n\nTiap keluar dari mall'",0,1,0,0,0,0,0,0,0
177,8244,Mudah2an gw ketemu sama SI BABI IWAN BOPENG DI TPS nya anjing Ahok,1,1,1,0,0,0,0,0,1
178,6598,"USER USER USER Itu adalah ceramah untuk kalangan internal Dan sy yakin setiap pemuka agama Akan mengkhutbahkan yg sama, sama kyk istilah kafir untuk non Muslim dlm agama Islam Dan domba tersesat dlm agama Kristen, klo dogma agama bs",0,0,0,0,0,0,0,0,0
179,10496,deklarasi pilkada 2018 aman dan anti hoax warga kedungcangkring jabon,0,0,0,0,0,0,0,0,0
180,9127,"USER USER USER wew penjilat penghina Habib, gimana loe mau minta syafaat bonggg cucu baginda Nabi loe hina-hina begini'",1,1,1,0,1,0,0,0,0
181,11501,Berakhirnya masa jabatan Djarot menandai berakhirnya pemerintahan DKI yang bersih transparan profesional. siap-siap... Dibohongin anies sandi URL,1,0,1,0,0,0,0,0,1
182,8263,USER USER Bila freeport itu seperti pabrik garment atau otomotif dan beli sahamnya oleh negara itu baru hebat...lah ini freeport sedang menggaruk kekayaan alam indonesia pemerintah malah beli sahamnya dan anda katakan hebat...sungguh mu,0,0,0,0,0,0,0,0,0
183,12629,Ada tas aneh yg di sinyalir ada bom di dalam nyaa ...\nDepok siaga lagi ini \nHadeh',0,0,0,0,0,0,0,0,0
184,6742,Solo - Sby.... 10 jam??? Katrok bin udik soalnya lbh parah dari 25 Thn yll....',0,1,0,0,0,0,0,0,0
185,5754,USER Hauahahaha muke banci kecoa kafir z\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',1,1,1,0,1,0,1,1,0
186,7907,USER Lucu2an KNTL',0,1,0,0,0,0,0,0,0
187,3103,KPK Panggil Sederet Mantan Anggota DPR Terkait e-KTP',0,0,0,0,0,0,0,0,0
188,969,"Gosip itu dibuat oleh orang iri, disebarkan oleh orang bodoh, dan diterima oleh orang idiot.'",0,1,0,0,0,0,0,0,0
189,4547,ngejelek-jelekin orang kok dibelakang? didepan dong.. Ga punya nyali yah? Situ banci? hahaha',1,1,1,0,0,0,0,1,0
190,6280,USER USER Cebong kapir munafik alay goblok hahahaha',1,1,1,0,0,0,0,0,1
191,1950,"RT USER: Sekali2 yang diangkat ""penyesalan orang-orang Indo yang telah pilih Jokowi"" gitu URL",1,0,1,0,0,0,0,0,1
192,11680,"Pernah D.Trump bangkrut hingga minus jutaan dollar, tapi dia bisa membalik 'kekayaan' itu hingga jadi presiden di US. Bahkan walau saya bujang dan kadang agak seret tapi saya lebih kaya daripada status nominal D.Trump saat itu.",0,0,0,0,0,0,0,0,0
193,12273,USER Cebong dongo USER USER USER USER USER tetap aja dongo abadi\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\x,1,1,1,0,0,0,0,0,1
194,9955,"Rakor Pengembangan Bandara, Plt. Gubernur Jateng Tegaskan Kehadiran Presiden RI Di Purbalingga",0,0,0,0,0,0,0,0,0
195,62,"USER udah biasa kali. Gue kpoper tapi kalo ngomonv sama temen2 gue, idol gua banci homo'",1,1,1,0,0,0,0,1,0
196,360,USER Namanya jg agama munafik...',1,1,1,0,1,0,0,0,0
197,7419,PDIP Gencar trus serang KPK bubarkan PDIP! Dukung Jokowi USER. JokowiAgain JokowiAgain,1,0,0,1,0,0,0,0,1
198,8024,"Cinta itu buta, buta itu gelap, gelap asik, jadi\nkalo bercinta dalam gelap ajah, lebih asik.'",0,0,0,0,0,0,0,0,0
199,8910,USER Pak RR sepertinya anda harus belajar mempergunaakan hati anda untuk mengeluarkan statemen. Apakah dengan Gubernur baru bisa menghasilkan karya JALAN LINGKAR Semanggi tanpa mengeluarkan dana APBD..nanti kita sama2 akan lihat. who is the real lead,0,0,0,0,0,0,0,0,0
200,2050,USER KWKWKWKKW TAI GA JADI NIKAH W. lagi berantem w',0,1,0,0,0,0,0,0,0
201,72,USER karena budaya indonesia.,0,0,0,0,0,0,0,0,0
202,3705,RT USER: Setiap memek cewek itu beda.\nmemek USER beda juga.bulu nya juga gak begitu.gak ada yang tau gimana.yg tau cuman paca\xe2\x80\xa6',0,1,0,0,0,0,0,0,0
203,555,"USER Dlm Kristen prinsip inkulturisasi dlm agama penting, bgmn mjd Katholik yg Indonesia ,menjadi Kristen yg Indonesia , sesuatu yg mungkin asing bagi Islam yg kental Arab.'",0,0,0,0,0,0,0,0,0
204,9141,USER Banci bgt anjg mantan lo',1,1,1,0,0,0,0,1,0
205,6634,"USER Para bani kampretzz otak micin byk bertanya om bud.. knapa pemerintah mesti keluar duit untuk freeport, kan dah mau habis kontrak-nya..? Mungkin om bud bisa membantu..?'",1,1,0,1,0,0,0,0,1
206,1062,BODO AMAT BNGS GUE LAGI UAS URL,1,1,1,0,0,0,0,0,1
207,5066,Rewatching dan berkhayal si Dewa Gembel dapat adaptasi Live Action... siapa yang cocok jadi Yato? \xf0\x9f\x98\x84 \xe2\x80\x94 watching Noragami',0,0,0,0,0,0,0,0,0
208,1462,"USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 bencong idiot it kl yg ga berani pk akun asli buat sebar hoax dan fitnah, nah skrng cb liat aja akun lu cong \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",1,1,1,0,0,0,1,1,0
209,4411,USER Awas budek musikan pake henset yy',0,0,0,0,0,0,0,0,0
210,4384,bangga ye pacaran sama bekas gw?hahahaha buat gw mantan kaya tai gitu ibarat maenan bekas yg udah ga kepake sama sekali! ckckck',1,1,1,0,0,0,0,0,1
211,10343,\xe2\x80\x9cpengetahuan tidak dapat menggatikan persahabatan. aku lebih suka jadi orang idiot daripada harus kehilanganmu (spongebob).\xe2\x80\x9d \xe2\x80\x94 patrick',0,0,0,0,0,0,0,0,0
212,10950,"Melawan Indonesia, Belanda dipastikan Menggunakan Meriam Bom. Sedangkan, Indonesia Mengandalkan Meriam Bellina'",0,0,0,0,0,0,0,0,0
213,5481,USER Kayak cabang cabang Nu..ada NU kristen NU budha NU syiah hgg NU zionis..',0,0,0,0,0,0,0,0,0
214,4000,"Nk marah2 tk payah buat grab la woi, g duduk diam2 dalam rumah \nStupid idiot punya org, sbb bodoh dia tahap tk blh bwk bincang dh'",1,1,1,0,0,0,1,0,0
215,11642,USER USER Korban cuci otak maijen K. Kunyuk.',1,1,1,0,0,0,0,0,1
216,11252,"""Ah lu udah dibayarin ke luar negeri masih aja ngeluh dasar nggak bersyukur"" \n\nKntl'",1,1,1,0,0,0,0,0,1
217,12801,USER mampus lo inget kenangan hha',1,1,1,0,0,0,0,0,1
218,10502,Inilah makna dari Penambakan Gelar Datuk Seri Ulama Setia Negara kepada Ustaz Abdul Somad oleh LAM ( Lembaga Adat Melayu) Riau yang malam ini mendapat penghargaan TOKOH PERUBAHAN REBUPLIKA 2017; ; Artinya: Anak Jati Riau Anak Bangsa Yang (Cinta Negeri).,0,0,0,0,0,0,0,0,0
219,954,USER // Kucingnya sipit.',0,0,0,0,0,0,0,0,0
220,11939,USER Pembiakan kumpulan maki hamun dan buli dalam twitter\n\nAwak suka ke banyak anjing liar berkeliaran dan banyak lagi kawan2 awak menyertai #BangsaAnjing\n\nIni adalah Anjing &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc',0,0,0,0,0,0,0,0,0
221,10247,Fiksi atau fakta ?,0,0,0,0,0,0,0,0,0
222,2063,"USER USER Kalau diamati, Bapak Presiden ini menekankan pembangunan insfrasruktur di daerah yang tak terduga. ; Bagus. Dengan demikian perkembangan ekonomi tidak hanya terfokus pada kota2 besar.",0,0,0,0,0,0,0,0,0
223,13010,"Setiap mau survei ke pulau2 terpencil di Nabire, Papua. Pasti ga pernah lupa nanya ada buaya muaranya ga? Dan jawabannya pasti ada. Di situ gw berharap kebesaran Allah untuk menjaga keselamatan semuanya \xf0\x9f\x99\x8f'",0,0,0,0,0,0,0,0,0
224,8571,USER USER USER USER USER USER USER humor lo ampas bat anjay wkwkwk:\xe2\x80\x9dDD',0,1,0,0,0,0,0,0,0
225,9300,Kalo aku dapat lesbi ni mmg mampos ah babi sial kau ni URL,0,1,0,0,0,0,0,0,0
226,8899,Dan bom takjil di Malang donk. Ck! Kok gw malu ya \xf0\x9f\x98\x90',0,0,0,0,0,0,0,0,0
227,3189,Panasnya edan',0,1,0,0,0,0,0,0,0
228,592,"Peresmian dan Pemberkatan Gereja Katolik Hati Kudus Yesus Batu Gantung, Ambon'",0,0,0,0,0,0,0,0,0
229,2946,"USER USER USER USER USER USER Ingat ..... peristiwa PKI 65, keluarga korban Mash menuntut keadilan hingga saat ini akibat keluagara mereka yg di bantai pada saat itu. \n\n- kesusksesan TDK di ukur ketika menjadi",0,0,0,0,0,0,0,0,0
230,7569,USER USER Sepertinya efek dari UU MD3. Boleh ngomong sesuka hati.',0,0,0,0,0,0,0,0,0
231,3236,"sinyal kartu three cacad amat, ganti pake kartu gapleh aja gitu ya'",0,1,0,0,0,0,0,0,0
232,2182,USER USER USER USER USER USER USER Akun komunis,1,0,0,1,0,1,0,0,0
233,9986,"USER Ternyata Ketapang Kalbar ini masuk wilayah kerja Polisi Cina ya??\nIni sangat membahayakan keamanan nasional RI, tau gak sih rezim ini?\n\nMakin lama rezim ini bekuasa, makin banyak cina tanam pengaruh buruk disini.\n\n#2019GantiPresiden'",1,0,0,1,0,0,0,0,1
234,5264,"USER Setiap Warga Negara Indonesia mempunyai Agama atau aliran kepercayaan, saya yakin anda ada di salah satunya",0,0,0,0,0,0,0,0,0
235,11365,"USER Setahu Saya sejak zaman Soegija sudah ada konsep ""100% Katolik, 100% Indonesia \xf0\x9f\x87\xae\xf0\x9f\x87\xa9"".'",0,0,0,0,0,0,0,0,0
236,6432,"USER Cashier tuh indon kan hahah mesti dia gelak, padan mula lo makan itu babi brengsek'",1,1,1,0,0,1,0,0,0
237,6233,"Wakil ketua umum partai Demokrat, Syarif Hasan mengunjungi kantor DPP PKS, Selasa (17/4). ; ; Diterima oleh Presiden PKS Mohamad Sohibul Iman dan sekjen PKS Mustafa Kamal, pimpinan kedua partai ini tampak akrab membicarakan tentang isu isu kebangsaan dan s",0,0,0,0,0,0,0,0,0
238,3507,USER blur kampret',0,1,0,0,0,0,0,0,0
239,12737,Kok ga ada yang ribut bom di barel dah',0,0,0,0,0,0,0,0,0
240,7266,RT USER china babi... china maling...\n UsirChina URL,1,1,0,1,0,1,0,0,0
241,9958,Maaf kang..; #NgopiBarengFahri aja drpd lari dari negeri sendiri...,0,0,0,0,0,0,0,0,0
242,11211,"USER Giliran berita yg kayak gini para cebonk bermunculan dr kolam, tp kemarin saat presiden kita dihina kalian para cebonk pura2 tuli dan bisu,,, ternyata cinta kalian palsu..'",1,1,0,1,0,0,1,0,0
243,10421,menolak berita hoax dan mensukseskan pilkada damai:,0,0,0,0,0,0,0,0,0
244,5391,"Penyebab macetnya divestasi saham Freeport, salah satunya adalah terbitnya Peraturan Pemerintah Nomor 20 tahun 1994 yang menyatakan, perusahaan penanaman modal asing tidak diwajibkan mendivestasi sahamnya kepada pihak Indonesia #Freeport51'",0,0,0,0,0,0,0,0,0
245,5493,USER SAMA ANJIR. menurut gue udah bener banget tapi ternyata zonk?!?!',0,1,0,0,0,0,0,0,0
246,4126,"USER dia tau tau ngechat gua beb ,gada angin gada tsunami wkwk ngasih tau kalo temen TA gua yg satu lg join rp jd yuta fak bat .. pas gua iseng on di jandro de'e nge unfol gua . wkwkwk cacat bat""",0,0,0,0,0,0,0,0,0
247,4396,"USER Membenci yg membit'ah-kan ego, apakah tendensius ego yg alergi ke-arab2an juga tercover dalam kafir mbah? Lalu siapakah yg tertawa,,""",1,1,1,0,1,0,0,0,0
248,4836,"Mana cebong2 yg koar2 ""Aku Indonesia"" URL",1,1,0,1,0,0,0,0,1
249,5599,USER USER USER Yg pakai pantat itu loe.. Hahaa pantat teriak pantat.. \nRocky gerung profesor gak laku di indo tong.. Yg mempercayai cuma kaum kampret dan gembel warnet krn otaknya sama di pantat.. Hahaa',1,1,0,1,0,0,0,0,1
250,881,"USER USER USER Jangan biasa main framing urusan data ekonomi, saya paham owq",0,0,0,0,0,0,0,0,0
251,11826,"Dengan Komunisme-nya Cina besar, Dengan Kapitalisme-nya US besar Dengan Pancasila, Indonesia begini-begini aja bro",1,0,0,1,0,1,0,0,0
252,13134,"USER pd dsrnya jilbab itu ada di Islam, Kristen, Yahudi & mgkn agama lain. Mnusia tdk ada yang sempurna, dimaklumi sj Uni",0,0,0,0,0,0,0,0,0
253,7542,RT USER: #AhokPastiTumbang fakta di bilang fitnah\n#DebatFinalPilkadaJKT,1,0,1,0,0,0,0,0,1
254,7606,BIADAB! Pekerja Asal Cina Membuang Bendera Indonesia ke Tanah Aseng Saya Asing Tiongkok URL,1,1,1,0,0,1,0,0,0
255,4541,Bal balan digabung neng agama yo ngene ki,0,0,0,0,0,0,0,0,0
256,1668,"Semua pemaen ke Liga Inggris, sedangkan gak ada regulasi pembatasan pemaen aseng. Haduh.'",0,0,0,0,0,0,0,0,0
257,7060,Belajar mencintai budaya lewat kesusastraan.,0,0,0,0,0,0,0,0,0
258,5257,"Di Hadapan Ulama, Rommy Jelaskan Alasan PPP Dukung Jokowi",0,0,0,0,0,0,0,0,0
259,13028,USER ke jamban ?',0,0,0,0,0,0,0,0,0
260,788,USER USER Kalau gw guna kan kampret kaga bisa ngeliat bro siang hari gimame si lollll',0,1,0,0,0,0,0,0,0
261,10554,USER USER USER Saya bukan golongan cebong atau kaum kampret kayak dirimu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1
262,12832,"Setiap kali menyaksikan topeng monyet di kampung, saya merasa iri sama kelompok topeng monyet itu. Mereka bisa menyulap sebuah aksi penyiksaan terhadap seekor monyet menjadi tontonan hiburan bagi warga... URL",0,0,0,0,0,0,0,0,0
263,54,RT USER benci sekali dgn Umat Islam,1,0,0,1,1,0,0,0,0
264,8871,"USER itu nama lain ""panastak ama panasbung"" XP'",0,0,0,0,0,0,0,0,0
265,5226,Kunyuk ngapain \xf0\x9f\x98\x82 URL,0,1,0,0,0,0,0,0,0
266,11430,Jauhi manuver yg membuat kita terpecah...,0,0,0,0,0,0,0,0,0
267,9301,"Prabowo:"" Kita akn berantas penindas muslim! Kelihatan bgt gak adil. Kl pemimpin yg baik tuh blg ""Kita akn berantas semua penindas agama""",1,0,1,0,0,0,0,0,1
268,3257,"Hahaha logikanya..\nkontrak habis 2021\nMinta bantuan bank asing akuisisi sahamnya 51%\nKeluar asing masuk asing\ncoba legowo sampai kontrak habis, dapat 100% tanpa keluar duit sedikitpun\nntah lah ntah siapa yang bermain main'",0,0,0,0,0,0,0,0,0
269,5408,"Ciri khas Muslim Pak USER mungkin termasuk Anda, tidak berani berargumentasi, beraninya bawa2 malaikat",1,0,0,1,1,0,0,0,0
270,9387,USER kenapa ulama tidak bereaksi terhadap USER &gt; ini lebih gila menghina Islam. Apakah cuma senilai dunia agama kalian.,1,0,0,1,1,0,0,0,0
271,4490,Salam Jumaat. Sarap nasi lemak. Siap2 ke masjid..',0,0,0,0,0,0,0,0,0
272,9780,"FESTIVAL PALANG PINTU KE-13; GELAR BUDAYA 2018 ; ; 5-6 Mei 2018 ; Sabtu dan Minggu ; 08.00 wib - 22.00 wib ; ; Tutup Jalan, Sepanjang Jalan Raya Kemang ; Jakarta Selatan ; ; Informasi lebih lanjut: ; Telp/Wa: 0812-8007-9048",0,0,0,0,0,0,0,0,0
273,1213,"(cont.) kelamin wanita, terdengar memenuhi lokasi. Rasanya, setelah berubah wujud dirinya jadi lebih menjiwai perannya.\n\nDalam hati, ia mengutuk para pemburu atau orang-orang asing yang tiba-tiba saja mengejarnya bersama dengan timnya yang bertugas (co",0,0,0,0,0,0,0,0,0
274,1854,"USER Krn itu bbrp milih main di rusia, turki, china krn katanya sih tax heaven \nAlias 48G wes paling bener sambil angkat sekali lagi lightstick mu kawan di sayidan di jalanan tuangkan air kedamaian.'",0,0,0,0,0,0,0,0,0
275,2162,"USER Pak USER mungkin Anda tak perlu umumkan Muhammad nabi gadungan, biarkan rakyat dapat info benar",1,1,0,1,1,0,0,0,0
276,5395,USER Saya NU saya tidak mengakui said aqil sebagai kiai dan saya tidak akan pilih jokowi.,1,0,1,0,0,0,0,0,1
277,585,"KENAPA GUE NANGIS ANJIR, CUPU LO FIK!'",1,1,1,0,0,0,0,0,1
278,2796,USER USER USER Masa aku dibilang buaya? : (',0,0,0,0,0,0,0,0,0
279,4461,RT USER: #ombudsman budek dan buta terhadap #Reklamasi ... sebenarnya kalian kerja untuk siapa ? Rakyat kecil atau Jongos Aseng da\xe2\x80\xa6',1,1,0,1,0,0,1,0,0
280,4941,USER USER USER USER USER USER USER USER USER USER USER USER USER USER cebong produsen hoax...tukang bohong dan ingkar janji',1,1,0,1,0,0,0,0,1
281,8787,Deklarasi Anti Hoax dan Pilkada damai Jukir Tambakrejo Simokerto,0,0,0,0,0,0,0,0,0
282,7273,"USER USER USER USER USER Ipar ogut, kristen jawa...\nTuh gerejanya di rawamamgun sebelah tiptop...'",0,0,0,0,0,0,0,0,0
283,10004,"Usir aja ! ""USER: Bakar lilin itu bukan aksi kebhinekaan tapi aksi para teroris cina Bukti? Mata sipit semua tuh yang pegang lilin""",1,0,0,1,0,1,0,0,0
284,6691,USER USER suruh si munawar itu mimik kencing onta\nmunawar yg munafik',1,1,1,0,0,0,0,0,1
285,6107,USER Perbedaan itu harus terbiasa dalam alam Demokrasi sekarang ini...jangan Orang2 Rezim yg sekarang ini pro Penguasa...gerah gitu dgn perbedaan ...Dulu juga Partai yg sekarang berkuasa sering kok demo..kritik..',0,0,0,0,0,0,0,0,0
286,12392,Kevin Sanjaya iki emang geblek',1,1,1,0,0,0,0,0,1
287,7139,USER Narkoba dr cina...; Dosen dr cina...; Hutang dr cina...; TKA dr cina...; Klo sampe 2periode sy yakin; Kurikulum nanti pun dr cina! ; Salam; #2019GantiPresiden,1,0,1,0,0,1,0,0,0
288,8240,"bagai rumah bawah ranah yang indah, seorang pendiam dan culun walau dengan bakar besar #keren #bijak #semangat'",0,0,0,0,0,0,0,0,0
289,6569,MashaAllah.. indahnya melihat kedua tokoh tersebut. ; ; Allahu Akbar,0,0,0,0,0,0,0,0,0
290,6962,"Sungguh menakjubkan bagaimana seseorang yang dulunya hanya orang asing, tiba-tiba dapat menjadi berarti sepertimu.'",0,0,0,0,0,0,0,0,0
291,10981,"USER DPR itu kaum botol alias bodoh bin tolol, otak isinya cuma gimana caranya bisa dapet duit Bancakan'",1,1,0,1,0,0,0,0,1
292,8810,Kentutmu wi..... Jokowi pendusta pembohong... Penghutang... Ditaktor otoriter ndeso,1,1,1,0,0,0,0,0,1
293,4211,USER USER USER USER USER USER USER USER Nambah 100 bisa nyewa pecun',0,1,0,0,0,0,0,0,0
294,2530,USER USER anjir ga gitu jg bloon',1,1,1,0,0,0,0,0,1
295,1436,USER Ten hyung juga bisa bahasa china\n\nTp dikit dikit :(',0,0,0,0,0,0,0,0,0
296,4184,"""Sebaik-baik ilmu adalah ilmu yang diiringi oleh rasa takut kepada Allah.""; ; {Syaikh ibn 'Atha'illah, kitab al-Hikam}; ; Ilmu itu milik Allah dan pastinya semua itu ada manfaatnya. Belajarlah disiplin ilmu dengan beradab, insyaAllah ada keberkatan. Teruta",0,0,0,0,0,0,0,0,0
297,8506,Dimampusin aja udah tuh kunyuk penyembah lembu URL,1,1,1,0,1,0,0,0,0
298,2407,"suka suka gwelah mau nulis halu kek. gila kek. sarap kek. sedeng kek. delusi kek. yang penting gue bukan anak rp, ga malu maluin image idol.'",0,1,0,0,0,0,0,0,0
299,704,USER iya juga ya pertanyaan bg USER ini. lantas kami menyebut org yg bkn beragama islam dgn sebutan apa? knp sebut non muslim gk terima. aneh2 aja rezim ini.. zaman pak beye dulu gk ada yg kek beginian. #TepokJidat. ya sdh la intinya #20,0,0,0,0,0,0,0,0,0
300,12649,"USER Tidak ada yang anti Nusantara kecuali PKI, Islam mencintai Nusantara tanpa harus menjadi Islam Nusantara, jangan anda benturkan kata,, Nusantara,, dengan,, Islam Nusantara'",0,0,0,0,0,0,0,0,0
301,5770,TNI menyerukan nonton 30S karena pemerintah sekarang pro komunis pki,1,0,0,1,0,0,0,0,1
302,8065,USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Rezim cebong...gak mau lihat realita rakyat.',1,1,1,0,0,0,0,0,1
303,5174,"(41) Program16: Pembangunan pusat olahraga, seni, dan budaya di setiap kota/kabupaten. #Asyikm3nang USER #Asyikm3nang",0,0,0,0,0,0,0,0,0
304,5424,RT USER: Slim ... yuk #coli malem minggu ... #kontol #gay #bahancoli URL,0,1,0,0,0,0,0,0,0
305,11973,"USER Ayo mana memek kmu sini,,,,,'",0,1,0,0,0,0,0,0,0
306,7698,USER USER Lg belajar ngerayu Pak Jokowi pengen jd menteri....barangkali,1,0,1,0,0,0,0,0,1
307,10098,"RT USER: USER Heran juga saya, setan iblis pada kabur dan takut kalo mendengar Azhan, tapi ini mahluk Allah yg satu ini anteng s\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0
308,414,"â??fardu kifayahâ?? atau berhukum wajib dalam ajaran Islam. Pada pilpres mendatang, harus ada utusan dari kalangan santri yang disokong ulama untuk maju memimpin negeri.;",0,0,0,0,0,0,0,0,0
309,11526,USER eue lewat mulu',0,0,0,0,0,0,0,0,0
310,3399,"USER Kata cebong; \nAh.. telur naik cuma 3000an aja berisik, dasar kampret miskin... \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x98\x8f'",1,1,0,1,0,0,0,0,1
311,4627,USER Gak ada gunanya berdebat...klo tujuannya semata mata hanya ingin mempengaruhi citra menjadi baik atau buruk..baik dan buruk itu bukan pakai bacot..hanya setanlah yg mengucapkan kebencian agar orang terpengaruh...muak lihat tingkah polah mereka..',0,1,0,0,0,0,0,0,0
312,8834,Dan apakah Bubarkan KPK sudah jadi keharusan..?? Melihat semua jejak rekamnya ketika berhadapan dengan penguasa KPK mandul. URL,1,0,0,1,0,0,0,0,1
313,5092,USER Itu isinya para cebong yg gk ngerti Islam....',1,1,0,1,0,0,0,0,1
314,2543,"Ada orang orang terlahir dengan tubuh yang di sebut cacat oleh kehidupan ini,namun justru memiliki Jiwa yang mengagumkan ?Sebaliknya ,banyak org yg hidup sehat ,justru Jiwa di dalamnya sangat jauh dari kematangan dan kedewasaan'",0,0,0,0,0,0,0,0,0
